"","date","ATMP","WTMP"
"8368",2011-09-09,29.5,30.3
"8369",2011-09-10,29.2,30.4
"8370",2011-09-11,29.2,30.5
"8371",2011-09-12,28.8,30.3
"8372",2011-09-13,29,30.2
"8373",2011-09-14,27.7,30.2
"8374",2011-09-15,28.2,30.1
"8375",2011-09-16,29,30.1
"8376",2011-09-17,28.8,30.1
"8377",2011-09-18,28.4,30
"8378",2011-09-19,28.8,29.7
"8379",2011-09-20,28.8,29.9
"8380",2011-09-21,28.8,29.9
"8381",2011-09-22,28.5,29.8
"8382",2011-09-23,28.2,29.9
"8383",2011-09-24,28.8,30
"8384",2011-09-25,28.6,29.9
"8385",2011-09-26,27.2,29.6
"8386",2011-09-27,26.2,29.3
"8387",2011-09-28,28.6,29.3
"8388",2011-09-29,28.4,29.5
"8389",2011-09-30,26.9,29.5
"8390",2011-10-01,26,29.5
"8391",2011-10-02,25.6,29.3
"8392",2011-10-03,27.8,28.9
"8393",2011-10-04,27.3,28.8
"8394",2011-10-05,27.1,28.7
"8395",2011-10-06,26.7,28.6
"8396",2011-10-07,27.3,28.5
"8397",2011-10-08,27.1,28.5
"8398",2011-10-09,26.6,27.9
"8399",2011-10-10,27.8,28.1
"8400",2011-10-11,27.9,28
"8401",2011-10-12,27.3,28.4
"8402",2011-10-13,27.2,28.5
"8403",2011-10-14,26.7,28.5
"8404",2011-10-15,27.6,28.1
"8405",2011-10-16,27.2,27.9
"8406",2011-10-17,25.1,27.9
"8407",2011-10-18,27.7,27.5
"8408",2011-10-19,28.3,27.8
"8409",2011-10-20,22.3,27.3
"8410",2011-10-21,20.3,26.8
"8411",2011-10-22,19.2,25.8
"8412",2011-10-23,20.9,27
"8413",2011-10-24,22.8,26.9
"8414",2011-10-25,21.4,26
"8415",2011-10-26,25.7,26.4
"8416",2011-10-27,26.7,26.6
"8417",2011-10-28,26.6,26.5
"8418",2011-10-29,26.8,26.7
"8419",2011-10-30,24.7,26.7
"8420",2011-10-31,25.8,26.7
"8421",2011-11-01,22.2,26.2
"8422",2011-11-02,25.4,26
"8423",2011-11-03,24.7,25.8
"8424",2011-11-04,22.8,26.1
"8425",2011-11-05,17.2,25.9
"8426",2011-11-06,24.6,25.1
"8427",2011-11-07,24.7,25.5
"8428",2011-11-08,24.7,25.5
"8429",2011-11-09,21.8,25.5
"8430",2011-11-10,20.7,24.1
"8431",2011-11-11,19.9,24.3
"8432",2011-11-12,23,24.4
"8433",2011-11-13,23.8,24.4
"8434",2011-11-14,25.3,25.2
"8435",2011-11-15,26,25.9
"8436",2011-11-16,25.7,26.1
"8437",2011-11-17,26.2,26.3
"8438",2011-11-18,24.9,26.2
"8439",2011-11-19,25.5,25.8
"8440",2011-11-20,25.5,25.5
"8441",2011-11-21,25.7,25.9
"8442",2011-11-22,24.9,26.2
"8443",2011-11-23,25.2,26.2
"8444",2011-11-24,22.3,25.9
"8445",2011-11-25,23.5,24.9
"8446",2011-11-26,24.4,25.8
"8447",2011-11-27,24.6,25.9
"8448",2011-11-28,24.9,26.1
"8449",2011-11-29,19.6,26
"8450",2011-11-30,18.8,25.2
"8451",2011-12-01,14.4,25
"8452",2011-12-02,22.5,24.3
"8453",2011-12-03,23.1,24.4
"8454",2011-12-04,23.6,24.6
"8455",2011-12-05,24,24.5
"8456",2011-12-06,23.9,24.5
"8457",2011-12-07,24.5,25.3
"8458",2011-12-08,16.6,24.9
"8459",2011-12-09,24.6,24.9
"8460",2011-12-10,24.5,25.6
"8461",2011-12-11,24.4,24.9
"8462",2011-12-12,24.5,25.6
"8463",2011-12-13,24.4,25.5
"8464",2011-12-14,23.6,24.9
"8465",2011-12-15,22.8,24.9
"8466",2011-12-16,23.4,24.8
"8467",2011-12-17,22.6,24.9
"8468",2011-12-18,20.7,25.1
"8469",2011-12-19,22.2,24.1
"8470",2011-12-20,22.7,24.9
"8471",2011-12-21,23.8,24.7
"8472",2011-12-22,24.1,24.5
"8473",2011-12-23,24.4,24.7
"8474",2011-12-24,24,24.6
"8475",2011-12-25,24.3,24.4
"8476",2011-12-26,24,24.4
"8477",2011-12-27,24,24.3
"8478",2011-12-28,17.9,24.1
"8479",2011-12-29,18,23.1
"8480",2011-12-30,17.5,23.4
"8481",2011-12-31,21.7,23.9
"8482",2012-01-01,23.2,23.7
"8483",2012-01-02,20.4,23.9
"8484",2012-01-03,13.7,22.8
"8485",2012-01-04,9.1,22.2
"8486",2012-01-05,14.3,22.4
"8487",2012-01-06,15.2,22.7
"8488",2012-01-07,18.2,22.7
"8489",2012-01-08,19.8,23.9
"8490",2012-01-09,22.7,24.1
"8491",2012-01-10,22.7,24.2
"8492",2012-01-11,23.3,23.8
"8493",2012-01-12,21.2,23.2
"8494",2012-01-13,21.2,23.3
"8495",2012-01-14,15.2,22.8
"8496",2012-01-15,16.4,21.9
"8497",2012-01-16,19.8,22.2
"8498",2012-01-17,21.9,22.6
"8499",2012-01-18,22.7,22.6
"8500",2012-01-19,20,22.6
"8501",2012-01-20,21.8,22.8
"8502",2012-01-21,21.6,23.7
"8503",2012-01-22,21,23.5
"8504",2012-01-23,23.3,24.6
"8505",2012-01-24,23.4,24
"8506",2012-01-25,23.5,23.6
"8507",2012-01-26,23.5,23.7
"8508",2012-01-27,24.4,23.8
"8509",2012-01-28,22.6,24
"8510",2012-01-29,21,23.8
"8511",2012-01-30,22.6,23.9
"8512",2012-01-31,22.8,23.8
"8513",2012-02-01,23.2,25
"8514",2012-02-02,23.5,24.6
"8515",2012-02-03,23.4,24.9
"8516",2012-02-04,23.5,24.8
"8517",2012-02-05,24,24.7
"8518",2012-02-06,21.5,24.3
"8519",2012-02-07,22.2,24.3
"8520",2012-02-08,21.2,24.3
"8521",2012-02-09,20.3,24.2
"8522",2012-02-10,23.3,25.1
"8523",2012-02-11,20.6,24.7
"8524",2012-02-12,11.9,22.1
"8525",2012-02-13,12.6,22
"8526",2012-02-14,21,23.8
"8527",2012-02-15,22.4,24.1
"8528",2012-02-16,23.2,24.4
"8529",2012-02-17,23.1,24.2
"8530",2012-02-18,23.2,24.1
"8531",2012-02-19,24.2,24.7
"8532",2012-02-20,19.6,23.3
"8533",2012-02-21,21.3,24.2
"8534",2012-02-22,22.6,24.1
"8535",2012-02-23,23.4,24
"8536",2012-02-24,24.2,24.1
"8537",2012-02-25,24,24.2
"8538",2012-02-26,23.9,24.5
"8539",2012-02-27,24.5,24.3
"8540",2012-02-28,24.2,24.4
"8541",2012-02-29,24.2,25.1
"8542",2012-03-01,24.4,25.2
"8543",2012-03-02,24.7,25.3
"8544",2012-03-03,24.9,25
"8545",2012-03-04,25.5,25
"8546",2012-03-05,15,23.7
"8547",2012-03-06,21.7,23.9
"8548",2012-03-07,22.7,24.1
"8549",2012-03-08,23.7,24.3
"8550",2012-03-09,24,25.1
"8551",2012-03-10,24,25.1
"8552",2012-03-11,24,25.3
"8553",2012-03-12,23.2,25.1
"8554",2012-03-13,23.2,25.2
"8555",2012-03-14,23.3,24.8
"8556",2012-03-15,23.6,25
"8557",2012-03-16,23.2,24.6
"8558",2012-03-17,23.6,24.3
"8559",2012-03-18,23.3,24.6
"8560",2012-03-19,23.4,24.4
"8561",2012-03-20,23.4,24.6
"8562",2012-03-21,24.3,25
"8563",2012-03-22,24.1,25.1
"8564",2012-03-23,23.9,25.2
"8565",2012-03-24,24.1,25.1
"8566",2012-03-25,24.8,25
"8567",2012-03-26,20.9,24.7
"8568",2012-03-27,22,24.8
"8569",2012-03-28,23.5,24.8
"8570",2012-03-29,23.1,24.6
"8571",2012-03-30,23.9,24.4
"8572",2012-03-31,24.7,24.8
"8573",2012-04-01,23.8,24.7
"8574",2012-04-02,22.9,25
"8575",2012-04-03,24.3,25.3
"8576",2012-04-04,25.6,25.3
"8577",2012-04-05,21.9,25.5
"8578",2012-04-06,25.6,25.4
"8579",2012-04-07,21.2,25.2
"8580",2012-04-08,23.2,25.1
"8581",2012-04-09,23.8,25
"8582",2012-04-10,24.2,25.3
"8583",2012-04-11,24.4,25.8
"8584",2012-04-12,22.2,25.9
"8585",2012-04-13,24.7,25.4
"8586",2012-04-14,24.5,25.6
"8587",2012-04-15,23.5,25.7
"8588",2012-04-16,23.6,25.4
"8589",2012-04-17,24,25.2
"8590",2012-04-18,24.1,25.4
"8591",2012-04-19,24.6,25.4
"8592",2012-04-20,25.3,25.9
"8593",2012-04-21,20.6,25.4
"8594",2012-04-22,24.5,25.5
"8595",2012-04-23,21.6,24.6
"8596",2012-04-24,18.5,24.2
"8597",2012-04-25,18.4,23.6
"8598",2012-04-26,22.5,24
"8599",2012-04-27,24.3,24.2
"8600",2012-04-28,23.3,24.5
"8601",2012-04-29,23,24.7
"8602",2012-04-30,23.8,24.5
"8603",2012-05-01,24.8,24.6
"8604",2012-05-02,25,25.2
"8605",2012-05-03,24.9,24.9
"8606",2012-05-04,24.7,25.2
"8607",2012-05-05,24.9,25.5
"8608",2012-05-06,25.5,25.5
"8609",2012-05-07,25.5,25.6
"8610",2012-05-08,25.9,25.9
"8611",2012-05-09,26.4,26.1
"8612",2012-05-10,26.3,26.2
"8613",2012-05-11,24.9,25.7
"8614",2012-05-12,26.3,26.4
"8615",2012-05-13,26,26.4
"8616",2012-05-14,25.9,26.6
"8617",2012-05-15,26.6,26.7
"8618",2012-05-16,25.1,26.8
"8619",2012-05-17,22.6,26.8
"8620",2012-05-18,26.2,26.9
"8621",2012-05-19,25.7,26.9
"8622",2012-05-20,25.4,26.8
"8623",2012-05-21,26.6,27
"8624",2012-05-22,26.3,27
"8625",2012-05-23,22.6,27.2
"8626",2012-05-24,24.3,26.8
"8627",2012-05-25,26.2,26.9
"8628",2012-05-26,26.6,27
"8629",2012-05-27,27,27.4
"8630",2012-05-28,27.2,28.2
"8631",2012-05-29,27.5,27.7
"8632",2012-05-30,27.8,28.3
"8633",2012-06-01,22.1,27.5
"8634",2012-06-02,27.2,27.1
"8635",2012-06-03,26.6,27.4
"8636",2012-06-04,27.4,28.2
"8637",2012-06-05,27.7,27.8
"8638",2012-06-06,28.2,28.1
"8639",2012-06-07,27.6,27.7
"8640",2012-06-08,27.6,27.9
"8641",2012-06-09,26.8,27.7
"8642",2012-06-10,28.4,28.1
"8643",2012-06-11,27.6,28.5
"8644",2012-06-12,27.2,28.1
"8645",2012-06-13,26.6,28.1
"8646",2012-06-14,27.5,28.5
"8647",2012-06-15,28.2,28.5
"8648",2012-06-16,27.2,28.7
"8649",2012-06-17,26.9,28.5
"8650",2012-06-18,27.2,28.4
"8651",2012-06-19,27.4,28.2
"8652",2012-06-20,27.2,28
"8653",2012-06-21,26,28
"8654",2012-06-22,26.7,27.9
"8655",2012-06-23,27.4,28
"8656",2012-06-24,27.9,27.8
"8657",2012-06-25,27.8,27.9
"8658",2012-06-26,27.7,27.7
"8659",2012-06-27,27.8,27.8
"8660",2012-06-28,27.6,27.9
"8661",2012-06-29,27.5,27.9
"8662",2012-06-30,27.2,27.8
"8663",2012-07-01,28.3,28.5
"8664",2012-07-02,28.4,28.8
"8665",2012-07-03,28.4,28.4
"8666",2012-07-04,28.4,29.1
"8667",2012-07-05,27.8,28.7
"8668",2012-07-06,28.2,28.8
"8669",2012-07-07,28.4,29
"8670",2012-07-08,28,28.6
"8671",2012-07-09,27.3,28.9
"8672",2012-07-10,25.8,28.6
"8673",2012-07-11,24.6,28.3
"8674",2012-07-12,25,28.4
"8675",2012-07-13,25.8,28.4
"8676",2012-07-14,28,28.5
"8677",2012-07-15,25.9,28.6
"8678",2012-07-16,27.1,28.7
"8679",2012-07-17,28.1,28.7
"8680",2012-07-18,28.3,28.8
"8681",2012-07-19,28.4,28.9
"8682",2012-07-20,28.5,29.1
"8683",2012-07-21,28.7,29.1
"8684",2012-07-22,28.6,29.2
"8685",2012-07-23,27.9,28.8
"8686",2012-07-24,28.5,29.1
"8687",2012-07-25,28.1,28.5
"8688",2012-07-26,28.4,28.8
"8689",2012-07-27,28.8,29.3
"8690",2012-07-28,28.6,29.3
"8691",2012-07-29,28.6,29.6
"8692",2012-07-30,28.6,29.1
"8693",2012-07-31,28.8,29.5
"8694",2012-08-01,28.9,29.6
"8695",2012-08-02,28.8,29.7
"8696",2012-08-03,29.3,29.6
"8697",2012-08-04,28.6,29.7
"8698",2012-08-05,29.2,29.8
"8699",2012-08-06,27.8,30
"8700",2012-08-07,28.9,29.5
"8701",2012-08-08,28.8,29.1
"8702",2012-08-09,28.8,29.3
"8703",2012-08-10,28.1,29.4
"8704",2012-08-11,27.7,29.2
"8705",2012-08-12,28.1,29.1
"8706",2012-08-13,28.4,29.4
"8707",2012-08-14,28.5,29.6
"8708",2012-08-15,28.9,29.8
"8709",2012-08-16,29.3,29.6
"8710",2012-08-17,29.2,29.8
"8711",2012-08-18,28.9,29.9
"8712",2012-08-19,28.9,29.9
"8713",2012-08-20,29.3,30
"8714",2012-08-21,29.1,29.9
"8715",2012-08-22,28.1,29.3
"8716",2012-08-23,29.2,29.6
"8717",2012-08-24,28.9,29.4
"8718",2012-08-25,24.9,29.4
"8719",2012-08-26,28.1,29.1
"8720",2012-08-27,27.4,29
"8721",2012-08-28,28.2,28.9
"8722",2012-08-29,28.2,28.8
"8723",2012-08-30,28,28.3
"8724",2012-08-31,28.3,28.6
"8725",2012-09-01,28.3,28.6
"8726",2012-09-02,28.3,28.8
"8727",2012-09-03,27.8,29
"8728",2012-09-04,27.7,28.8
"8729",2012-09-05,28.2,28.8
"8730",2012-09-06,28.3,28.9
"8731",2012-09-07,28.2,28.7
"8732",2012-09-08,28.4,29.4
"8733",2012-09-09,28.5,28.8
"8734",2012-09-10,28.3,28.6
"8735",2012-09-11,28.9,28.7
"8736",2012-09-12,28.6,29.3
"8737",2012-09-13,28.4,29
"8738",2012-09-14,28.3,28.9
"8739",2012-09-15,28.3,29
"8740",2012-09-16,24.4,28.9
"8741",2012-09-17,26.9,28.8
"8742",2012-09-18,28.4,29
"8743",2012-09-19,26.8,28.6
"8744",2012-09-20,28.2,28.6
"8745",2012-09-21,26.8,28.4
"8746",2012-09-22,25.9,28.4
"8747",2012-09-23,26.1,28.7
"8748",2012-09-24,27.2,28.7
"8749",2012-09-25,28.1,28.2
"8750",2012-09-26,28.1,28.6
"8751",2012-09-27,28,28.5
"8752",2012-09-28,28.2,28.6
"8753",2012-09-29,28,28.8
"8754",2012-09-30,25.1,28.6
"8755",2012-10-01,27.3,28.7
"8756",2012-10-02,27.1,28.2
"8757",2012-10-03,28.5,28.6
"8758",2012-10-04,28.6,28.5
"8759",2012-10-05,28.4,28.5
"8760",2012-10-06,28.2,28.5
"8761",2012-10-07,28.3,28.5
"8762",2012-10-08,28.3,28.4
"8763",2012-10-09,28,28.6
"8764",2012-10-10,27.8,28.5
"8765",2012-10-11,27,28.5
"8766",2012-10-12,27,28.1
"8767",2012-10-13,23.7,27.7
"8768",2012-10-14,27.3,28.1
"8769",2012-10-15,27.4,27.9
"8770",2012-10-16,25.9,28.1
"8771",2012-10-17,27.6,28.1
"8772",2012-10-18,24.3,28.2
"8773",2012-10-19,28,28.2
"8774",2012-10-20,26.8,28.2
"8775",2012-10-21,26.2,28.3
"8776",2012-10-22,27,27.7
"8777",2012-10-23,26.7,27.5
"8778",2012-10-24,27.2,27.9
"8779",2012-10-25,26.1,27.5
"8780",2012-10-26,22.6,27.6
"8781",2012-10-27,24,27.4
"8782",2012-10-28,23.3,27.2
"8783",2012-10-29,19.6,26.5
"8784",2012-10-30,20.1,26.5
"8785",2012-10-31,19.9,26.8
"8786",2012-11-01,21.5,27.1
"8787",2012-11-02,23.2,27.1
"8788",2012-11-03,22,27.4
"8789",2012-11-04,22.8,27.4
"8790",2012-11-05,22.7,27.1
"8791",2012-11-06,23.7,26.8
"8792",2012-11-07,21.2,27
"8793",2012-11-08,17.4,26.8
"8794",2012-11-09,17,26.2
"8795",2012-11-10,23,26.1
"8796",2012-11-11,24.2,26.4
"8797",2012-11-12,24.6,26.4
"8798",2012-11-13,24.9,26.2
"8799",2012-11-14,24.8,26
"8800",2012-11-15,24.3,26.1
"8801",2012-11-16,20.9,26.2
"8802",2012-11-17,20.5,26.3
"8803",2012-11-18,21.6,25.4
"8804",2012-11-19,19.5,25.8
"8805",2012-11-20,15.8,25.2
"8806",2012-11-21,17.7,25.2
"8807",2012-11-22,16.4,25.1
"8808",2012-11-23,16,25.4
"8809",2012-11-24,16.9,25.3
"8810",2012-11-25,16.3,25
"8811",2012-11-26,23.6,25.5
"8812",2012-11-27,23.9,25.9
"8813",2012-11-28,22.6,25.6
"8814",2012-11-29,20.8,25.5
"8815",2012-11-30,23.8,25.5
"8816",2012-12-01,24.1,25.1
"8817",2012-12-02,23.8,25
"8818",2012-12-03,23.9,25.8
"8819",2012-12-04,23.4,25.7
"8820",2012-12-05,23.7,25.2
"8821",2012-12-06,24,25.6
"8822",2012-12-07,24.2,25.6
"8823",2012-12-08,25,25.5
"8824",2012-12-09,25.6,25.6
"8825",2012-12-10,25.7,25.6
"8826",2012-12-11,25.6,25.6
"8827",2012-12-12,25.6,25.7
"8828",2012-12-13,25.1,25.8
"8829",2012-12-14,20.3,25.6
"8830",2012-12-15,24.2,25.9
"8831",2012-12-16,24.3,25.2
"8832",2012-12-17,24.6,25.7
"8833",2012-12-18,23.6,25.7
"8834",2012-12-19,22.7,26
"8835",2012-12-20,24.6,25.9
"8836",2012-12-21,24.4,25.8
"8837",2012-12-22,11.4,24
"8838",2012-12-23,15,24.8
"8839",2012-12-24,22.3,24.6
"8840",2012-12-25,23.1,24.6
"8841",2012-12-26,24.6,24.8
"8842",2012-12-27,16.5,24.5
"8843",2012-12-28,22.9,24.7
"8844",2012-12-29,25.1,25.1
"8845",2012-12-30,14.2,24.4
"8846",2012-12-31,21.1,24.1
"8847",2013-01-01,23,24.4
"8848",2013-01-02,23.4,24.4
"8849",2013-01-03,23.9,24.4
"8850",2013-01-04,24,24.3
"8851",2013-01-05,24.5,24.2
"8852",2013-01-06,24.5,24.5
"8853",2013-01-07,24.3,24.6
"8854",2013-01-08,24.7,24.7
"8855",2013-01-09,24.8,24.7
"8856",2013-01-10,24.4,24.9
"8857",2013-01-11,24.6,25
"8858",2013-01-12,24.1,25.1
"8859",2013-01-13,24,25
"8860",2013-01-14,23.5,24.9
"8861",2013-01-15,24.1,24.9
"8862",2013-01-16,24,24.8
"8863",2013-01-17,24.5,24.8
"8864",2013-01-18,15.8,24.5
"8865",2013-01-19,18.8,24.7
"8866",2013-01-20,20.7,24.5
"8867",2013-01-21,23.1,24.5
"8868",2013-01-22,18.6,24.3
"8869",2013-01-23,21.8,23.8
"8870",2013-01-24,19.1,24.4
"8871",2013-01-25,21.8,24.3
"8872",2013-01-26,20.6,24.4
"8873",2013-01-27,23.5,24.6
"8874",2013-01-28,23.2,24.1
"8875",2013-01-29,23.8,24.3
"8876",2013-01-30,23.4,24.9
"8877",2013-01-31,24.7,24.9
"8878",2013-02-01,15.7,24.5
"8879",2013-02-02,20.7,24.3
"8880",2013-02-03,18.4,24.6
"8881",2013-02-04,17.1,23.7
"8882",2013-02-05,21.8,23.9
"8883",2013-02-06,23.1,24.1
"8884",2013-02-07,22.7,24
"8885",2013-02-08,23.7,24.1
"8886",2013-02-09,19.9,23.9
"8887",2013-02-10,22.8,23.8
"8888",2013-02-11,22.9,23.8
"8889",2013-02-12,23.7,23.9
"8890",2013-02-13,24.3,24
"8891",2013-02-14,24.4,24
"8892",2013-02-15,20.9,23.9
"8893",2013-02-16,19.6,24
"8894",2013-02-17,11.2,22.7
"8895",2013-02-18,13,22.9
"8896",2013-02-19,21.8,23.7
"8897",2013-02-20,21.1,23.9
"8898",2013-02-21,23.7,23.7
"8899",2013-02-22,23.8,24
"8900",2013-02-23,24.3,23.9
"8901",2013-02-24,24.1,24.1
"8902",2013-02-25,24.8,24.3
"8903",2013-02-26,25,24.6
"8904",2013-02-27,24.6,24.5
"8905",2013-02-28,19.3,24.6
"8906",2013-03-01,18.6,24.2
"8907",2013-03-02,14.3,23.9
"8908",2013-03-03,11.4,23.9
"8909",2013-03-04,10.7,23.1
"8910",2013-03-05,19.1,23
"8911",2013-03-06,19.3,23.6
"8912",2013-03-07,11.5,22
"8913",2013-03-08,15.9,22.6
"8914",2013-03-09,17.7,22.8
"8915",2013-03-10,20.7,22.9
"8916",2013-03-11,21.7,23
"8917",2013-03-12,23.1,23.1
"8918",2013-03-13,17.1,23.3
"8919",2013-03-14,14.5,22.5
"8920",2013-03-15,15.8,23.5
"8921",2013-03-16,18.7,22.8
"8922",2013-03-17,21.4,23.6
"8923",2013-03-18,23.2,23.7
"8924",2013-03-19,21.9,23.6
"8925",2013-03-20,21.9,23.2
"8926",2013-03-21,18.8,23
"8927",2013-03-22,22.6,23.3
"8928",2013-03-23,24,23.5
"8929",2013-03-24,24.7,23.9
"8930",2013-03-25,24.5,24.1
"8931",2013-03-26,15.4,23.7
"8932",2013-03-27,11,22.5
"8933",2013-03-28,15.4,22.4
"8934",2013-03-29,18.1,23.5
"8935",2013-03-30,20.9,23.3
"8936",2013-03-31,22.5,23.5
"8937",2013-04-01,22.6,23.5
"8938",2013-04-02,22.2,23.5
"8939",2013-04-03,23.8,23.5
"8940",2013-04-04,24.3,23.3
"8941",2013-04-05,21.5,23.2
"8942",2013-04-06,17.2,22.7
"8943",2013-04-07,23.4,23.1
"8944",2013-04-08,23.3,23.1
"8945",2013-04-09,24.2,23.6
"8946",2013-04-10,24.8,24.4
"8947",2013-04-11,25.1,25
"8948",2013-04-13,25.9,25.6
"8949",2013-04-14,25.9,25.6
"8950",2013-04-15,26.1,25.6
"8951",2013-04-16,26.5,26
"8952",2013-04-17,26.2,26.4
"8953",2013-04-18,25.9,26.5
"8954",2013-04-19,26.5,26.5
"8955",2013-04-20,25.6,26.4
"8956",2013-04-21,25.8,26.3
"8957",2013-04-22,23.5,26.5
"8958",2013-04-23,23.2,26.4
"8959",2013-04-24,24.6,26.2
"8960",2013-04-25,24.7,26.1
"8961",2013-04-26,24.3,26.1
"8962",2013-04-27,24.1,26
"8963",2013-04-28,24.9,26.1
"8964",2013-04-29,24.9,26
"8965",2013-04-30,25.9,25.8
"8966",2013-05-01,26.3,26.2
"8967",2013-05-02,24.3,26.3
"8968",2013-05-03,25.1,26
"8969",2013-05-04,23.8,26.1
"8970",2013-05-05,22.1,26
"8971",2013-05-06,21,25.4
"8972",2013-05-07,21.8,25.5
"8973",2013-05-08,22.7,25.4
"8974",2013-05-09,23.3,25.7
"8975",2013-05-10,25.8,26.1
"8976",2013-05-11,26.8,26.5
"8977",2013-05-12,26.5,26.2
"8978",2013-05-13,26.5,26.6
"8979",2013-05-14,25.4,26.7
"8980",2013-05-15,24.6,26
"8981",2013-05-16,24.5,25.7
"8982",2013-05-18,26.5,26.4
"8983",2013-05-19,26.3,26.2
"8984",2013-05-20,26,26
"8985",2013-05-21,25.6,26.1
"8986",2013-05-23,26.6,26.4
"8987",2013-05-24,26.9,26.4
"8988",2013-05-25,26.8,26.8
"8989",2013-05-26,26.1,26.6
"8990",2013-05-27,26.5,26.6
"8991",2013-05-28,25.5,26.5
"8992",2013-05-29,25.1,26.4
"8993",2013-05-30,25,26.1
"8994",2013-05-31,23.3,26.2
"8995",2013-06-01,26,26.5
"8996",2013-06-02,26.8,26.5
"8997",2013-06-03,25.9,26.4
"8998",2013-06-04,26.2,26.5
"8999",2013-06-05,27.1,26.3
"9000",2013-06-06,27.4,26.3
"9001",2013-06-07,27.2,26.4
"9002",2013-06-08,27.1,26.5
"9003",2013-06-09,27.3,26.8
"9004",2013-06-10,27.4,27.2
"9005",2013-06-11,27.4,27.5
"9006",2013-06-12,26.9,27.8
"9007",2013-06-13,27.3,27.6
"9008",2013-06-14,27,27.6
"9009",2013-06-15,27.1,27.9
"9010",2013-06-16,28,27.9
"9011",2013-06-17,27.9,28
"9012",2013-06-18,28.2,28
"9013",2013-06-19,27.9,28.1
"9014",2013-06-20,28.1,28.3
"9015",2013-06-21,28,28.3
"9016",2013-06-22,27.6,28.6
"9017",2013-06-23,27.6,28.6
"9018",2013-06-24,28.1,28.5
"9019",2013-06-25,28,28.5
"9020",2013-06-26,28.1,28.6
"9021",2013-06-27,27.2,28.4
"9022",2013-06-28,28.2,28.5
"9023",2013-06-29,27.9,28.8
"9024",2013-06-30,28.1,28.4
"9025",2013-07-01,28.6,27.8
"9026",2013-07-02,28.4,27.7
"9027",2013-07-03,27.4,27.3
"9028",2013-07-04,28.1,27.3
"9029",2013-07-05,27.9,27.5
"9030",2013-07-06,27.6,27.8
"9031",2013-07-07,27.9,28
"9032",2013-07-08,27.7,28
"9033",2013-07-09,27.4,28
"9034",2013-07-10,25.2,28.2
"9035",2013-07-11,27.8,28.3
"9036",2013-07-12,27.4,28.5
"9037",2013-07-13,27.3,28.6
"9038",2013-07-14,28,28.3
"9039",2013-07-15,23,28.4
"9040",2013-07-16,26.3,28.3
"9041",2013-07-17,26.2,28
"9042",2013-07-18,27.3,28.3
"9043",2013-07-19,27.7,28.2
"9044",2013-07-20,28,28.2
"9045",2013-07-21,28,28.2
"9046",2013-07-22,27.7,28.4
"9047",2013-07-23,27.7,28.6
"9048",2013-07-24,27.9,28.6
"9049",2013-07-25,28.3,28.6
"9050",2013-07-26,28.7,28.6
"9051",2013-07-27,28,28.6
"9052",2013-07-28,28.6,28.9
"9053",2013-07-29,29.1,29.3
"9054",2013-07-30,29,29.5
"9055",2013-07-31,28.8,29.3
"9056",2013-08-01,28.4,29.4
"9057",2013-08-02,27.1,29.3
"9058",2013-08-03,28.5,29.3
"9059",2013-08-04,28.8,29.4
"9060",2013-08-05,28.9,29.5
"9061",2013-08-06,26,29.3
"9062",2013-08-07,28.5,29.4
"9063",2013-08-08,29.2,29.6
"9064",2013-08-09,27.4,29.5
"9065",2013-08-10,28.7,29.5
"9066",2013-08-11,28.8,29.5
"9067",2013-08-12,28.6,29.4
"9068",2013-08-13,28.5,29.4
"9069",2013-08-14,28.6,29.4
"9070",2013-08-15,26,29.6
"9071",2013-08-16,28.8,29.4
"9072",2013-08-17,28.8,29.3
"9073",2013-08-18,28.9,29.3
"9074",2013-08-19,28.9,29.4
"9075",2013-08-20,27.9,29.4
"9076",2013-08-21,28.8,29.3
"9077",2013-08-22,28.7,29.4
"9078",2013-08-23,28.5,29.3
"9079",2013-08-24,28.7,29.3
"9080",2013-08-25,28.5,29.4
"9081",2013-08-26,28.2,29.3
"9082",2013-08-27,27.6,29.1
"9083",2013-08-28,23.4,28.7
"9084",2013-08-29,27,28.6
"9085",2013-08-30,28.3,28.8
"9086",2013-08-31,26.6,28.9
"9087",2013-09-01,28.5,29.2
"9088",2013-09-02,28.7,29.3
"9089",2013-09-03,28.7,29.3
"9090",2013-09-04,28.8,29
"9091",2013-09-05,29,29.2
"9092",2013-09-06,28.9,29.3
"9093",2013-09-07,28.8,29.4
"9094",2013-09-08,27.7,29.2
"9095",2013-09-09,28.1,29.5
"9096",2013-09-10,27.6,29.3
"9097",2013-09-11,27.5,29.3
"9098",2013-09-12,28.1,29.2
"9099",2013-09-13,27.7,29.3
"9100",2013-09-14,28.5,29.5
"9101",2013-09-15,28.5,29.5
"9102",2013-09-16,27.5,29.1
"9103",2013-09-17,27.8,28.8
"9104",2013-09-18,28.3,28.8
"9105",2013-09-19,27.8,28.8
"9106",2013-09-20,26.8,29
"9107",2013-09-21,27.6,28.9
"9108",2013-09-22,27.8,29
"9109",2013-09-23,28.4,29
"9110",2013-09-24,28.4,29
"9111",2013-09-25,28.6,29.2
"9112",2013-09-26,28.9,29.1
"9113",2013-09-27,27.8,29
"9114",2013-09-28,27,29.1
"9115",2013-09-29,27.7,29.1
"9116",2013-09-30,28,29.1
"9117",2013-10-01,28,29.1
"9118",2013-10-02,27.5,29.1
